year,rating,title,imdb_id
1948,3,Enchantment,tt0040321
1948,2,Anna Karenina,tt0040098
1948,0,Command Decision,tt0040242
1948,0,Rudolph the Red-Nosed Reindeer,tt0156031
1948,3,Easter Parade,tt0040308
1948,0,Rope,tt0040746
1948,3,"Snake Pit, The",tt0040806
1948,1,Casbah,tt0040214
1948,1,"Fuller Brush Man, The",tt0040379
1948,3,Mr. Blandings Builds His Dream House,tt0040613
1948,0,"Treasure of the Sierra Madre, The",tt0040897
1948,3,I Remember Mama,tt0040458
1948,2,Act of Violence,tt0041088
1948,1,Call Northside 777,tt0040202
1948,3,Joan of Arc,tt0040491
1948,2,Bicycle Thieves,tt0040522
1948,1,Melody Time,tt0040580
1948,1,Macbeth,tt0040558
1948,0,It Happened in Europe,tt0039949
1948,3,Abbott and Costello Meet Frankenstein,tt0040068
1948,1,"Naked City, The",tt0040636
1948,3,Key Largo,tt0040506
1948,3,Brighton Rock,tt0039220
1948,3,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,tt0189219
1949,0,"Third Man, The",tt0041959
1949,3,"Barkleys of Broadway, The",tt0041158
1949,3,On the Town,tt0041716
1949,3,Adam&#39;s Rib,tt0041090
1949,3,Pinky,tt0041746
1949,3,Caught,tt0040221
1949,0,"Set-Up, The",tt0041859
1949,3,Little Women,tt0041594
1949,0,Mighty Joe Young,tt0041650
1949,2,"Man on the Eiffel Tower, The",tt0041628
1949,3,Late Spring,tt0041154
1949,3,A Letter to Three Wives,tt0041587
1949,1,Kind Hearts and Coronets,tt0041546
1949,1,"Fountainhead, The",tt0041386
1949,3,"Heiress, The",tt0041452
1949,2,I Was a Male War Bride,tt0041498
1949,0,"Adventures of Ichabod and Mr. Toad, The",tt0041094
1949,3,Under Capricorn,tt0042004
1949,1,All the King&#39;s Men,tt0041113
1949,0,Tarzan&#39;s Magic Fountain,tt0041947
1949,0,Jour de Fete,tt0040497
1949,3,Flame of My Love,tt0042031
1949,3,Flamingo Road,tt0041373
1949,3,Come to the Stable,tt0041257
1950,3,All About Eve,tt0042192
1950,3,Sunset Blvd.,tt0043014
1950,3,Cinderella,tt0042332
1950,0,Rashomon,tt0042876
1950,3,Summer Stock,tt0043012
1950,1,"Asphalt Jungle, The",tt0042208
1950,2,Harvey,tt0042546
1950,2,Orpheus,tt0041719
1950,3,Born Yesterday,tt0042276
1950,1,"Flying Saucer, The",tt0042469
1950,2,In a Lonely Place,tt0042593
1950,3,Odette,tt0043871
1950,3,No Way Out,tt0042792
1950,1,D.O.A.,tt0042369
1950,3,Stage Fright,tt0042994
1950,3,Scandal,tt0042958
1950,3,Les enfants terribles,tt0042436
1950,3,Three Secrets,tt0043045
1950,0,Tarzan and the Slave Girl,tt0043025
1950,3,Caged,tt0042296
1950,0,Panic in the Streets,tt0042832
1950,3,Gun Crazy,tt0042530
1950,1,Winchester &#39;73,tt0043137
1951,2,Ace In The Hole,tt0043338
1951,2,Strangers on a Train,tt0044079
1951,3,Alice in Wonderland,tt0043274
1951,0,"African Queen, The",tt0043265
1951,3,"Day the Earth Stood Still, The",tt0043456
1951,3,A Streetcar Named Desire,tt0044081
1951,3,Show Boat,tt0044030
1951,1,Diary of a Country Priest,tt0042619
1951,1,An American in Paris,tt0043278
1951,3,Early Summer,tt0043313
1951,1,"Thing from Another World, The",tt0044121
1951,3,Bellissima,tt0043332
1951,3,Take Care of My Little Girl,tt0044100
1951,3,Quo Vadis,tt0043949
1951,3,Cause for Alarm!,tt0043390
1951,3,Westward the Women,tt0044205
1951,3,"Idiot, The",tt0043614
1951,3,Surcos,tt0044092
1951,1,Tarzan&#39;s Peril,tt0043695
1952,3,Singin&#39; in the Rain,tt0045152
1952,2,"Magic Box, The",tt0043769
1952,0,"Big Sky, The",tt0044419
1952,3,Lovely to Look at,tt0044855
1952,2,High Noon,tt0044706
1952,1,"Quiet Man, The",tt0045061
1952,3,Clash by Night,tt0044502
1952,3,Forbidden Games,tt0043686
1952,1,Limelight,tt0044837
1952,1,"Snows of Kilimanjaro, The",tt0045162
1952,1,Ikiru,tt0044741
1952,2,"Bad and the Beautiful, The",tt0044391
1952,3,Europe &#39;51,tt0043511
1952,2,"Greatest Show on Earth, The",tt0044672
1952,0,Tarzan&#39;s Savage Fury,tt0045220
1952,2,Parasakthi,tt0215033
1952,3,"Story of Robin Hood and His Merrie Men, The",tt0045197
1952,3,"Sound Barrier, The",tt0044446
1952,2,Ivanhoe,tt0044760
1953,1,Julius Caesar,tt0045943
1953,3,Peter Pan,tt0046183
1953,1,Le Salaire de la Peur,tt0046268
1953,3,Roman holiday,tt0046250
1953,2,Mogambo,tt0046085
1953,3,Tokyo Story,tt0046438
1953,1,"Band Wagon, The",tt0045537
1953,0,Stalag 17,tt0046359
1953,1,"War of the Worlds, The",tt0046534
1953,3,Calamity Jane,tt0045591
1953,3,Gentlemen Prefer Blondes,tt0045810
1953,3,"Cruel Sea, The",tt0045659
1953,3,Miss Sadie Thompson,tt0046076
1953,3,Salome,tt0046269
1953,1,Shane,tt0046303
1953,1,Mesa of Lost Women,tt0046066
1953,3,From Here to Eternity,tt0045793
1953,0,"Hitch-Hiker, The",tt0045877
1953,1,I Confess,tt0045897
1953,3,"Big Heat, The",tt0045555
1953,3,How to Marry a Millionaire,tt0045891
1953,0,Fear and Desire,tt0045758
1953,3,Pickup on South Street,tt0046187
1953,3,Mr. Hulot&#39;s Holiday,tt0046487
1953,2,Ugetsu,tt0046478
1953,3,Summer with Monika,tt0046345
1953,0,Glen or Glenda,tt0045826
1953,1,"Wild One, The",tt0047677
1953,1,"Beast from 20,000 Fathoms, The",tt0045546
1953,0,Inferno,tt0045911
1953,0,"5,000 Fingers of Dr. T., The",tt0045464
1953,2,It Came from Outer Space,tt0045920
1953,3,"earrings of Madame de..., The",tt0046022
1953,3,House of Wax,tt0045888
1953,1,Tarzan and the She-Devil,tt0046404
1953,3,Cat Women of the Moon,tt0045609
1953,3,"Man Between, The",tt0046031
1954,2,Phffft,tt0047349
1954,1,Touchez pas au grisbi,tt0046451
1954,3,Seven Brides for Seven Brothers,tt0047472
1954,3,White Christmas,tt0047673
1954,2,Johnny Guitar,tt0047136
1954,0,On the Waterfront,tt0047296
1954,0,20000 Leagues Under the Sea,tt0046672
1954,3,Rear Window,tt0047396
1954,1,Them!,tt0047573
1954,3,Sabrina,tt0047437
1954,3,Hobson&#39;s Choice,tt0047094
1954,1,Knock on Wood,tt0047152
1954,0,Dial M for Murder,tt0046912
1954,0,Shichinin no samurai,tt0047478
1954,1,A Star Is Born,tt0047522
1954,2,Executive Suite,tt0046963
1954,3,Journey to Italy,tt0046511
1954,2,"Glenn Miller Story, The",tt0047030
1954,3,Three Coins in the Fountain,tt0047580
1954,3,Late Chrysanthemuns,tt0046750
1954,0,Creature from the Black Lagoon,tt0046876
1954,2,Attila,tt0046731
1954,3,Salt of the Earth,tt0047443
1954,1,Gojira,tt0047034
1954,0,Animal Farm,tt0047834
1954,3,Uwasa no onna,tt0047638
1954,3,Comicos,tt0045665
1954,1,An American in Rome,tt0046705
1954,3,Carmen Jones,tt0046828
1954,3,Miseria e nobilta,tt0047238
1954,3,Jail Bait,tt0047127
1954,1,"Caine Mutiny, The",tt0046816
1954,1,Senso,tt0047469
1955,3,To Catch a Thief,tt0048728
1955,3,"Night of the Hunter, The",tt0048424
1955,2,Lady and the Tramp,tt0048280
1955,3,Daddy Long Legs,tt0047969
1955,2,Sommarnattens leende (Smiles of a Summer Night),tt0048641
1955,3,"Ladykillers, The",tt0048281
1955,3,Guys and Dolls,tt0048140
1955,3,Diabolique,tt0046911
1955,1,"Dam Busters, The",tt0046889
1955,1,Rebel Without a Cause,tt0048545
1955,3,"Fast and the Furious, The",tt0046969
1955,2,"Big Combo, The",tt0047878
1955,1,Rififi,tt0048021
1955,3,We&#39;re No Angels,tt0048801
1955,3,Bride of the Monster,tt0047898
1955,0,Tarantula,tt0048696
1955,3,Marty,tt0048356
1955,3,Oklahoma!,tt0048445
1955,1,"Seven Year Itch, The",tt0048605
1955,3,Summertime,tt0048673
1955,1,Killer&#39;s Kiss,tt0048254
1955,3,Pather Panchali,tt0048473
1955,2,Godzilla Raids Again,tt0048127
1955,0,This Island Earth,tt0047577
1955,3,"Glass Slipper, The",tt0048124
1955,3,My Sister Eileen,tt0048401
1955,0,"Prisoner, The",tt0048512
1955,2,"Trouble with Harry, The",tt0048750
1955,3,"Prodigal, The",tt0048517
1955,3,Les grandes manoeuvres,tt0048133
1955,2,Not as a Stranger,tt0048432
1955,3,Le amiche,tt0047821
1955,3,All That Heaven Allows,tt0047811
1955,3,Lola Mont&egrave;s,tt0048308
1955,0,Bad Day at Black Rock,tt0047849
1955,3,Richard III,tt0049674
1955,3,School for Love,tt0048103
1956,3,"Searchers, The",tt0049730
1956,2,"Spanish Gardener, The",tt0049787
1956,3,"Bad Seed, The",tt0048977
1956,2,"King and I, The",tt0049408
1956,1,"Iron Petticoat, The",tt0049369
1956,1,"Wrong Man, The",tt0051207
1956,0,Forbidden Planet,tt0049223
1956,3,Gunslinger,tt0049287
1956,3,Invasion of the Body Snatchers,tt0049366
1956,2,"Court Jester, The",tt0049096
1956,3,War and Peace,tt0049934
1956,0,Bigger Than Life,tt0049010
1956,2,"Ten Commandments, The",tt0049833
1956,3,...And God Created Woman,tt0049189
1956,0,Around the World in Eighty Days,tt0048960
1956,3,"Proud and Profane, The",tt0049640
1956,1,Indestructible Man,tt0049363
1956,3,Bus Stop,tt0049038
1956,1,"Killing, The",tt0049406
1956,3,Aparajito,tt0048956
1956,0,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,tt0049902
1956,1,Rodan,tt0049782
1956,3,"Man Who Never Was, The",tt0049471
1956,3,High Society,tt0049314
1956,3,Calle mayor [Main Street],tt0049043
1956,2,"Man Who Knew Too Much, The",tt0049470
1956,3,Flowing,tt0049537
1956,1,"Unguarded Moment, The",tt0049904
1956,3,Eyewitness,tt0049196
1956,3,Sissi - The Young Empress,tt0049762
1956,2,La banda degli onesti,tt0048981
1956,1,"Captain from Kopenick, The",tt0049293
1956,3,Le coup du berger,tt0049095
1956,3,Autumn Leaves,tt0048967
1956,3,Baby Doll,tt0048973
1956,3,Yield to the Night,tt0049019
1956,2,Love Me Tender,tt0049452
1956,3,Her Bridal Night,tt0049483
1957,0,12 Angry Men,tt0050083
1957,2,"True Story of Jesse James, The",tt0051114
1957,3,Desk Set,tt0050307
1957,3,"Cranes Are Flying, The",tt0050634
1957,0,"Incredible Shrinking Man, The",tt0050539
1957,0,Paths of Glory,tt0050825
1957,1,Old Yeller,tt0050798
1957,0,Three Faces of Eve,tt0051077
1957,3,Funny Face,tt0050419
1957,3,Nights of Cabiria,tt0050783
1957,1,Kanal,tt0050585
1957,0,"Enemy Below, The",tt0050356
1957,1,"Seventh Seal, The",tt0050976
1957,3,Night of the Demon,tt0050766
1957,1,Sweet Smell of Success,tt0051036
1957,0,Fire Down Below,tt0050397
1957,0,"Heaven Knows, Mr. Allison",tt0050490
1957,2,Smultronst&auml;llet (Wild Strawberries),tt0050986
1957,2,Sayonara,tt0050933
1957,3,Tammy and the Bachelor,tt0051051
1957,1,"Bridge on the River Kwai, The",tt0050212
1957,3,"Prince and the Showgirl, The",tt0050861
1957,2,An Affair to Remember,tt0050105
1957,1,Oedipus Rex,tt0050792
1957,1,A Face in the Crowd,tt0050371
1957,3,Sorority Girl,tt0050998
1957,1,Witness for the Prosecution,tt0051201
1957,3,"Mysterians, The",tt0050251
1957,2,Kiss Them for Me,tt0050599
1957,2,Forty Guns,tt0050407
1957,0,Throne of Blood,tt0050613
1957,3,Amanecer en Puerta Oscura,tt0050116
1957,3,El vampiro,tt0051151
1957,3,Island in the Sun,tt0050549
1957,0,Kronos,tt0050610
1957,3,Danger stalks near,tt0050421
1957,2,La Parisienne,tt0051133
1957,2,"Guns of Fort Petticoat, The",tt0050470
1958,1,Vertigo,tt0052357
1958,3,M&auml;dchen in Uniform,tt0051964
1958,0,"Fabulous World of Jules Verne, The",tt0052374
1958,2,"Vikings, The",tt0052365
1958,0,Run Silent Run Deep,tt0052151
1958,1,Teacher&#39;s Pet,tt0052278
1958,2,"Fly, The",tt0051622
1958,1,"Day the Sky Exploded, The",tt0051951
1958,3,Dracula (Horror of Dracula),tt0051554
1958,3,"Wild Women of Wongo, The",tt0052394
1958,2,"Screaming Skull, The",tt0052169
1958,3,Mon Oncle,tt0050706
1958,1,Touch of Evil,tt0052311
1958,2,Gigi,tt0051658
1958,0,"Defiant Ones, The",tt0051525
1958,3,Auntie Mame,tt0051383
1958,3,Separate Tables,tt0052182
1958,3,South Pacific,tt0052225
1958,3,Indiscreet,tt0051773
1958,1,I Bury the Living,tt0051755
1958,3,"Inn of the Sixth Happiness, The",tt0051776
1958,3,Cat on a Hot Tin Roof,tt0051459
1958,3,Love Is My Profession,tt0051579
1958,0,Blood of the Vampire,tt0051422
1958,0,"Hidden Fortress, The",tt0051808
1958,1,It! The Terror from Beyond Space,tt0051786
1958,3,Brink of Life,tt0052017
1958,3,I Want To Live!,tt0051758
1958,3,Marjorie Morningstar,tt0051911
1958,2,Some Came Running,tt0052218
1958,2,"Female, The",tt0051608
1958,1,King Creole,tt0051818
1958,3,"Night Heaven Fell, The",tt0050193
1959,0,"400 Blows, The",tt0053198
1959,3,Sleeping Beauty,tt53285
1959,3,Ben-Hur,tt0052618
1959,1,Journey to the Center of the Earth,tt0052948
1959,3,"Nun&#39;s Story, The",tt0053131
1959,3,Darby O&#39;Gill and the Little People,tt0052722
1959,3,Some Like It Hot,tt0053291
1959,3,Imitation of Life,tt0052918
1959,1,North By Northwest,tt0053125
1959,3,"Suddenly, Last Summer",tt0053318
1959,3,"Giant Gila Monster, The",tt0052846
1959,3,Araya,tt0051372
1959,1,"Tingler, The",tt0053363
1959,3,Come Dance with Me!,tt0053428
1959,3,Good Morning (Ohay&ocirc;),tt0053134
1959,1,"Great War, The",tt0052861
1959,3,Ghost of Dragstrip Hollow,tt0052844
1959,2,A Bucket of Blood,tt0052655
1959,1,Anatomy of a Murder,tt0052561
1959,3,House on Haunted Hill,tt0051744
1959,3,"Wasp Woman, The",tt0054462
1959,3,"Bat, The",tt0052602
1959,3,Gidget,tt0052847
1959,1,Battle in Outer Space,tt0053388
1959,0,Apur Sansar,tt0052572
1959,1,Rio Bravo,tt0053221
1959,3,Pillow Talk,tt0053172
1959,0,"World, The Flesh and The Devil, The",tt0053454
1959,1,Plan 9 from Outer Space,tt0052077
1959,1,Night of the Ghouls,tt0156843
1959,3,Sleeping Beauty,tt0053285
1959,3,"Bridge, The",tt0052654
1959,3,Babette Goes to War,tt0052595
1959,1,Ballada o soldate,tt0052600
1960,2,Where the Boys Are,tt0054469
1960,3,Les yeux sans visage,tt0053459
1960,0,A bout de souffle,tt0053472
1960,0,"Magnificent Seven, The",tt0054047
1960,2,Spartacus,tt0054331
1960,3,Inherit the Wind,tt0053946
1960,3,"Apartment, The",tt0053604
1960,3,Psycho,tt0054215
1960,3,Exodus,tt0053804
1960,2,Let&#39;s Make Love,tt0054022
1960,3,Late Autumn,tt0053579
1960,3,Body in the Web,tt0054333
1960,2,Rocco and His Brothers,tt0054248
1960,3,Black Sunday,tt0054067
1960,1,Testament of Orpheus,tt0054377
1960,3,Jigoku (Hell or The Sinners of Hell),tt0154683
1960,3,"City of the Dead, The",tt0053719
1960,3,Zazie dans le metro,tt0054494
1960,3,Make Mine Mink,tt0054049
1960,3,"Truth, The",tt0054452
1960,3,"Story of Ruth, The",tt0054343
1960,3,"Virgin Spring, The",tt0053976
1960,3,Wild River,tt0054476
1960,2,La Dolce Vita,tt0053779
1960,3,La ciociara,tt0054749
1960,2,Peeping Tom,tt0054167
1960,0,Le Trou,tt0054407
1960,3,"Brides of Dracula, The",tt0053677
1960,2,Shoot the Piano Player,tt0054389
1960,1,School for Scoundrels,tt0054279
1960,3,Conspiracy of Hearts,tt0053732
1960,2,Nerve on Sunday,tt0054198
1960,1,First Spaceship on Venus,tt0053250
1960,0,"Time Machine, The",tt0054387
1960,1,"Bad Sleep Well, The",tt0054460
1960,3,Les Bonnes Femmes,tt0053666
1960,0,Last Woman on Earth,tt0054017
1960,3,L&#39;avventura,tt0053619
1960,2,"World of Suzie Wong, The",tt0054483
1960,2,G.I. Blues,tt0053848
1960,1,Flaming Star,tt0053825
1960,2,Heller in Pink Tights,tt0053902
1961,1,Yojimbo,tt0055630
1961,3,"Children&#39;s Hour, The",tt0054743
1961,0,"Phantom Planet, The",tt0055294
1961,2,Breakfast at Tiffany&#39;s,tt0054698
1961,0,Mysterious Island,tt0055207
1961,3,Underworld U.S.A.,tt0055571
1961,3,One Hundred and One Dalmatians,tt0055254
1961,1,El Cid,tt0054847
1961,3,"Misfits, The",tt0055184
1961,0,"Hustler, The",tt0054997
1961,3,"One, Two, Three",tt0055256
1961,3,West Side Story,tt0055614
1961,0,"Beast of Yucca Flats, The",tt0054673
1961,3,Blue Hawaii,tt0054692
1961,3,Paris Blues,tt0055278
1961,3,Splendor in the Grass,tt0055471
1961,3,A Taste of Honey,tt0055506
1961,3,"Parent Trap, The",tt0055277
1961,3,A Raisin in the Sun,tt0055353
1961,3,Snow White and the Three Stooges,tt0055458
1961,3,La Notte,tt0054130
1961,0,Mothra,tt0055198
1961,0,A Woman Is a Woman,tt0055572
1961,1,"Guns of Navarone, The",tt0054953
1961,3,"Curse of the Werewolf, The",tt0054777
1961,3,"Leon Morin, Priest",tt0055082
1961,3,Accattone,tt0054599
1961,0,Through a Glass Darkly,tt0055499
1961,3,"Innocents, The",tt0055018
1961,3,Flame in the Streets,tt0054879
1961,2,Lola,tt0055093
1961,3,King of Kings,tt0055047
1961,3,"Please, Not Now!",tt0054700
1961,2,Flower Drum Song,tt0054885
1961,2,Why Bother to Knock,tt0055621
1961,3,Wild in the Country,tt0055623
1961,3,Girls of the Night,tt0203040
1962,1,Jules and Jim,tt0055032
1962,1,Ivanovo detstvo,tt0056111
1962,0,Lawrence of Arabia,tt0056172
1962,3,What Ever Happened to Baby Jane?,tt0056687
1962,3,Lolita,tt0056193
1962,3,To Kill a Mockingbird,tt0056592
1962,3,"Day of the Triffids, The",tt0055894
1962,1,"Manchurian Candidate, The",tt0056218
1962,1,"Trial, The",tt0057427
1962,3,"Music Man, The",tt0056262
1962,3,Carnival of Souls,tt0055830
1962,3,Cleo from 5 to 7,tt0055852
1962,2,"Brain That Wouldn&#39;t Die, The",tt0052646
1962,3,Gypsy,tt0056048
1962,0,"Trial of Joan of Arc, The",tt0059616
1962,3,"L-Shaped Room, The",tt0057239
1962,0,La Jetee,tt0056119
1962,2,"Devil&#39;s Hand, The",tt0055902
1962,3,Les dimanches de Ville d&#39;Avray,tt0055910
1962,2,That Touch of Mink,tt0056575
1962,1,Dr. No,tt0055928
1962,3,"Miracle Worker, The",tt0056241
1962,3,King Kong vs. Godzilla,tt0056142
1962,3,Hatari!,tt0056059
1962,3,"Loneliness of the Long Distance Runner, The",tt0056194
1962,2,Boccaccio &acute;70,tt0055805
1962,3,Advise &amp; Consent,tt0055728
1962,0,War of the Buttons,tt0054949
1962,1,Cartouche,tt0055832
1962,1,Atraco a las tres,tt0055763
1962,3,Walk on the Wild Side,tt0056671
1962,3,Vivre Sa Vie,tt0056663
1962,0,"Longest Day, The",tt0056197
1962,1,"Treasure of the Silver Lake, The",tt0056452
1962,0,Antoine and Colette,tt1180329
1962,0,Hara-Kiri,tt0056058
1962,3,L&#39;eclisse,tt0056736
1962,3,"Exterminating Angel, The",tt0056732
1962,3,Love on a Pillow,tt0056404
1962,3,Only Two Can Play,tt0056308
1962,3,Follow That Dream,tt0055992
1962,1,Kid Galahad,tt0056138
1962,2,Girls! Girls! Girls!,tt0056023
1962,3,Adieu Philippine,tt0143088
1962,3,"Wonderful World of the Brothers Grimm, The",tt0056700
1963,0,"Great Escape, The",tt0057115
1963,2,Irma la Douce,tt0057187
1963,1,"Pink Panther, The",tt0057413
1963,1,55 Days at Peking,tt0056800
1963,1,"Bakery Girl of Monceau, The",tt0056884
1963,2,Charade,tt0056923
1963,0,Lord of the Flies,tt0057261
1963,0,Shock Corridor,tt0057495
1963,3,"Birds, The",tt0056869
1963,2,Beach Party,tt0056860
1963,3,Carry on Cabby,tt0056912
1963,1,Contempt,tt0057345
1963,3,Bye Bye Birdie,tt0056891
1963,0,"Sword in the Stone, The",tt0057546
1963,0,Khaneh siah ast (The House is Black),tt0336693
1963,3,"Haunting, The",tt0057129
1963,2,"Kiss of the Vampire, The",tt0057226
1963,3,Summer Magic,tt0057542
1963,3,Dementia 13,tt0056983
1963,3,Tom Jones,tt0057590
1963,3,From Russia with Love,tt0057076
1963,1,X: The Man with the X-Ray Eyes,tt0057693
1963,3,"Move Over, Darling",tt0057329
1963,3,"Silence, The",tt0057611
1963,1,"Raven, The",tt0057449
1963,0,"Guest, The",tt0058164
1963,3,8&frac12;,tt0056801
1963,3,Sanjuro,tt0056443
1963,1,El verdugo,tt0057643
1963,0,Atragon,tt0057215
1963,3,Summer Holiday,tt0057541
1963,3,"Servant, The",tt0057490
1963,3,Suzanne&#39;s Career,tt0056910
1963,1,Winter Light,tt0057358
1963,1,"Incredible Journey, The",tt0057180
1963,1,Unearthly Stranger,tt0057623
1963,3,It&#39;s a Mad Mad Mad Mad World,tt0057193
1963,3,Cleopatra,tt0056937
1963,1,Winnetou,tt0057687
1963,3,Tamahine,tt0058636
1963,3,It Happened at the World&#39;s Fair,tt0057191
1964,0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012
1964,1,Per un pugno di dollari (A Fisful of Dollars),tt0058461
1964,3,Mary Poppins,tt0058331
1964,1,"Rudolph, the Red-Nosed Reindeer",tt0058536
1964,2,Der Geteilte Himmel (Divided Heaven),tt0058139
1964,0,Woman in the Dunes,tt0058625
1964,1,Bedtime Story,tt0057878
1964,1,First Men in the Moon,tt0058100
1964,1,"Long Ships, The",tt0057259
1964,3,My Fair Lady,tt0058385
1964,1,A Hard Day&#39;s Night,tt0058182
1964,3,Band of Outsiders,tt0057869
1964,2,"Americanization of Emily, The",tt0057840
1964,0,Zulu,tt0058777
1964,2,Bikini Beach,tt0057887
1964,2,Man&#39;s Favorite Sport?,tt0058324
1964,3,Marriage Italian Style,tt0058335
1964,3,"Hush...Hush, Sweet Charlotte",tt0058213
1964,1,"Gospel According to St. Matthew, The",tt0058715
1964,0,King &amp; Country,tt0058263
1964,0,Onibaba,tt0058430
1964,1,Fail-Safe,tt0058083
1964,0,Viva Las Vegas,tt0058725
1964,1,Goldfinger,tt0058150
1964,3,Dead Ringer,tt0057997
1964,3,"Umbrellas of Cherbourg, The",tt0058450
1964,1,"Last Man on Earth, The",tt0058700
1964,3,Code Name: Tiger,tt0058658
1964,1,"Train, The",tt0059825
1964,3,"Ghidorah, the Three-Headed Monster",tt0058544
1964,1,Carry On Cleo,tt0057918
1964,3,"Unsinkable Molly Brown, The",tt0058708
1964,3,Red Desert,tt0058003
1964,1,Godzilla vs. The Thing (Mothra vs. Godzilla),tt0058379
1964,3,Marnie,tt0058329
1964,1,A shot in the dark,tt0058586
1964,3,"Chalk Garden, The",tt0057933
1964,3,Nikutai no mon [Gate of Flesh],tt0058409
1964,3,La tia Tula,tt0058695
1964,3,Seduced and abandoned,tt0058564
1964,2,"Time Travelers, The",tt0058659
1964,1,Old Shatterhand,tt0057380
1964,1,Winnetou: The Red Gentleman,tt0058751
1964,0,Amongst Vultures,tt0058709
1964,1,"Yellow One, The",tt0058553
1964,2,Kissin&#39; Cousins,tt0057227
1964,3,Fate Is the Hunter,tt0058091
1964,3,Honeymoon Hotel,tt0058204
1964,3,Diary of a Chambermaid,tt0058249
1964,2,Roustabout,tt0058534
1964,3,Father Goose,tt0058092
1965,3,"Sound of Music, The",tt0059742
1965,0,Gulliver&#39;s Travels Beyond the Moon,tt0059212
1965,3,Juliet of the Spirits,tt0059229
1965,3,Repulsion,tt0059646
1965,3,A Study in Terror,tt0059764
1965,2,Thunderball,tt0059800
1965,3,That Darn Cat!,tt0059793
1965,1,"Ipcress File, The",tt0059319
1965,1,Alphaville,tt0058898
1965,0,For a Few Dollars More,tt0059578
1965,0,"Flight of the Phoenix, The",tt0059183
